,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
37,21598.55016569416,21576.786620149567,21507.93822596568,21482.423770785612,21321.841354290158,21191.89938041375,21185.021499824757,21172.553265064085,21234.495957043455,21212.710575981604,21233.515635325988,21156.661732885623,21350.21461864582,21319.957564107044,21587.827140276357,21600.49711659503,21688.90500797049,21748.510993856078,21851.41421821058,21940.153424451415,22103.02637063008,22432.422524203776,22671.74731382763,22602.74124103116
38,24122.442989044855,24341.184651954663,25127.029531721553,25859.331779902197,26280.624372637347,26505.744548252187,26805.164930513856,26903.759169371166,27236.820047157573,28522.244940302873,28802.226489038374,28895.349932143567,29052.137790406272,29262.508851286104,29422.803697276115,29627.037091638314,30002.873846110007,30675.511182312526,30737.219840769118,31012.75656097856,31179.056963148207,31346.772403217663,31924.25234344075,32413.34894062871
39,31780.67360468671,31720.47902976048,31704.217864527713,31700.77071986356,31804.150861132453,31842.836450576102,31898.493278841568,31847.07590497185,31815.82134836387,31910.231070078044,32137.59241515786,32363.382299171855,32554.339578757383,32712.07592109322,32707.735988920722,32833.64411866948,32810.28795871046,32778.64364313325,32465.914903469387,31994.18802820389,31507.295479355664,31152.73697866298,31305.274172655263,30967.57952848213
40,31624.586478280733,31453.82241521308,31256.723597183995,31283.173157130004,31218.954090464445,31005.185646360842,31080.696050571998,30916.318030955576,30774.882649035255,30929.257396042627,30864.766432334134,30752.983418324035,30896.88536493597,30762.478241027202,30589.99742239513,30705.790136564774,31008.037756124446,31195.433250901606,31217.494813511963,31232.253404289022,30895.60873093857,30565.848171266516,30252.396497304202,30039.986223544605
41,30127.751272470352,30173.861478323448,30192.28745313645,29943.70968063434,30094.81059168854,30209.035904766337,30449.012803944097,30480.25571259319,30543.0157001434,30513.46812994544,30497.02421938224,30634.54335092518,30905.56120046963,30814.623409420517,30878.970280005185,30921.55514844427,31491.14655094793,31989.850415702043,32319.765907370165,32145.83921309072,31900.790365198158,31672.147166652478,31429.474728108198,30852.766563655758
42,29537.125330359322,28905.709857502137,28543.559641991975,28268.431162628898,27785.31699806651,27396.42345356595,27050.30490238151,26738.94548414174,26427.894110603687,26172.37714568723,25920.127134666,25569.07477161978,25290.58100290726,25070.497487945653,24794.144007463114,24419.720186545364,24124.831474322305,23849.56285404512,23724.36285849659,23596.964044061806,23370.530211600555,23216.80454548417,23078.840686048217,22764.44002046058
43,22965.52680818449,22916.724380450254,22816.101171982402,22655.011197644475,22695.638273041994,22575.570478505422,22453.739540923416,22434.08548969204,22396.347217135462,22318.51613658491,22179.231589894673,22106.03253463425,22041.66261980119,22088.065001440213,21951.24430874378,22028.48216995365,21912.800162061638,21944.971751342822,22059.68938109634,22169.57700233561,22440.84315318968,22944.290625523157,23018.733624145472,23360.389444805427
44,24762.19139702377,24969.549589464175,25406.235243343566,26133.287106785818,26555.378681358878,26970.305031747743,27389.155946223047,27530.47235749527,28119.012084294405,29183.187291593742,29458.434598414737,29593.62329133615,29941.738990404057,29999.215432043242,30414.84450814171,30648.54477829548,30900.184467359275,31060.462214930136,31280.385729687358,31372.282014028722,31543.972468680786,31825.58096200653,32117.903393917597,31869.723927093437
45,31798.959546735758,31809.650197119307,31890.97201898622,31971.88728336657,31969.883820208666,32069.749585324204,32200.24408446918,32005.014943364946,31983.826269724268,32083.746536674975,32213.790421190395,32441.214125669583,32581.648693563522,32709.322140636174,32698.32577169605,32782.87504363721,32837.622606744015,32855.222297903136,32756.17524710076,32435.930851455774,32045.408476568315,31498.83017090125,31086.323439009186,30131.331487107494
46,31810.69491071172,31730.53389656447,31474.591324327634,31491.14794219084,31513.099346473668,31324.05309893385,31261.970095520945,31364.922590160542,31254.376780819082,31409.99101593921,31124.685656717676,30852.729264691567,30896.88536493597,30867.810762662906,30583.787949789155,30768.650045682974,31170.90526657013,31331.93060643611,31377.399707631397,31455.36005671865,31576.4670904771,31481.921197776122,31412.48070159815,30963.5651230468
47,30654.183187199673,30597.74309606694,30610.792233686792,30678.78947364812,30801.904036938267,30722.061562499686,30800.679888636558,30792.80065467048,30655.213367396755,30624.75287766326,30541.614178788535,30656.074195433714,30927.79155090085,30820.240836314926,30894.248953720973,30944.742804041598,31465.446393429684,32056.988784076446,32505.673333769908,32331.546420170947,32040.6330988706,31731.21759141592,31505.685355373793,31104.007530044302
48,29602.856813597366,29038.40866942261,28792.25637308249,28325.90061229669,27904.039938148526,27545.446676588464,27249.27345659713,26967.664694616935,26635.869336547774,26267.607102859714,25955.413094579555,25610.007844779153,25300.05179391929,25070.497487945653,24803.691688569215,24486.38025264006,24193.97742552586,23893.218472799308,23771.550158138656,23612.693186865443,23370.530211600555,23245.824074487322,23172.240009831403,23054.895315689315
49,22913.994297297602,22728.21523841858,22694.19634394429,22507.350710464656,22479.362861213278,22490.552204558986,22461.65485599447,22329.393208402522,22325.82973094173,22276.77072188915,22196.151100663614,22106.03253463425,22092.578411286104,22131.76881275699,22004.441112687316,22092.498871776676,21972.038087168596,21986.285727419323,22091.539506180474,22192.54339541129,22446.493379647916,22999.526658366984,23210.706382754768,23419.248211374284
50,25199.343105650838,25465.436748183776,25860.867092294033,26717.312294214702,26909.43219882686,27402.308498639442,28063.373268575542,28372.106423508845,28970.277036791198,30131.334451541243,30675.613775864265,30949.26188836244,31097.74070579513,31026.839850506494,31084.11394047771,31441.59772920768,31475.930636508256,31440.554797374913,31466.810865897434,31688.69898949563,31973.424339087596,32139.412357828347,32299.71232751923,31865.056057266214
51,32127.62923986085,32060.819444918317,32147.387394337482,32254.443278383427,32257.32779550502,32216.736159940363,32295.972246120396,32201.073471085307,32173.23790680075,32261.012383742058,32283.96389688718,32441.214125669583,32585.020079901224,32711.155412970213,32662.259662162876,32817.73446166905,32875.28399947679,32873.668348180814,32865.84503220027,32662.48213899862,32396.768387734093,31892.824806696397,30860.21466393282,30796.84644944043
52,31790.860000035387,31603.42781679099,31343.8836644024,31353.187343312034,31339.04598288669,31051.88896074989,31096.383234865065,31080.132281699647,30913.000451903885,31019.662534516116,30959.801140716427,30775.891081643775,30896.88536493597,30827.316412023003,30614.592804476546,30886.355538839805,31139.731528114262,31291.869737748624,31332.536075769895,31352.5730086541,31239.49811411524,31091.417372315438,30803.044973506258,30766.360417169413
53,30096.862659292867,30127.534259612676,30093.803022490843,29943.70968063434,30091.37595372502,30199.49067901422,30379.262138870945,30506.700267307,30418.16451699712,30399.565079028634,30291.22149734239,30472.00202367739,30828.023513656273,30793.392306672376,30981.057151505796,30973.722152545535,31620.833181344366,32012.687503299876,32430.34307466843,32380.25832957437,31981.08847598301,31653.63391972057,31479.40208272358,31093.070192198455
54,29199.896332644814,28775.359737336956,28405.260719466056,28228.70484601331,27718.129194915127,27302.63115386841,27013.366094623496,26558.085437038957,26181.82788517904,26053.326163563164,25605.04602399392,25530.310096141737,25270.354136456164,25045.14410640473,24758.898287475637,24426.773895204118,24108.609584640435,23868.71291488619,23722.085540774213,23612.693186865443,23342.633421155242,23214.680591515196,23148.105332768202,22797.518430478536
55,22799.131158597334,22626.841315423444,22529.55351917996,22460.112802155967,22388.662124223607,22243.358851519784,22307.0765040777,22206.497548842675,22166.41877178106,22166.621170371815,22138.72707635488,22115.87709665094,22047.581377569855,21998.54365012635,21930.990947877504,21996.343342116033,21909.53660443688,21936.056486166017,22045.40329070358,22157.16819841607,22406.037880695523,22911.217047929033,23070.41213609493,23390.254873142047
56,23936.200249827947,24317.014620217276,24800.150870613485,25243.73663946149,25626.438165354124,25577.611644130786,25842.578307817425,26474.0213494978,26800.90041535843,27254.63340975221,27770.919626515704,28183.81572029089,28376.15445750493,28548.091398028722,28780.203834903412,29243.204931430846,29825.210691858298,30050.29134168235,30491.95755511339,30895.277425869266,31136.764576972357,31463.75147869365,31376.502885128742,31256.921276402747
57,31718.194858838575,31541.355212196704,31510.342579936907,31601.91364681338,31693.051124416288,31763.67289790908,31755.894270385816,31848.428879516745,31809.590011975662,31922.082568172336,32104.701768158506,32309.35683124343,32512.552885572215,32712.07592109322,32704.15347166002,32783.20584242203,32849.740138137255,32753.39125698406,32400.490544838765,32081.07771663899,31516.300167084526,31123.457193837763,31032.212844117927,30508.25132661733
58,30740.157005278605,30773.425864717075,30577.549049698104,30567.80899822732,30349.683566472595,30202.186136317756,30213.524068107075,30266.59607865222,30505.807982910454,30678.16731688796,30660.295136852306,30575.92385197842,30568.162609539722,30487.672392296656,30334.24198889525,30128.971865695923,29932.402869215664,30064.04172866184,29711.124849684347,29555.445539633707,29604.30616040739,29796.41868267505,29776.95890390002,29729.471049447482
59,28899.379484623438,28866.277204807935,29019.772362636646,28764.696596299967,28967.8673915828,29132.528256941667,29219.235451287717,29403.877466815607,29800.541099776914,30185.807949456568,30320.70665543462,30421.083102206685,30625.794578698227,30537.21192226328,30609.45827484083,30727.04165994476,30728.558101372048,30753.801072443115,30853.481973395483,31093.308875856106,31269.541256384553,30905.955711734932,30196.858919261213,30090.688387423008
60,28746.5464364581,28301.965537144784,27949.241848099366,27440.69063467431,27038.819069265526,26671.41368816871,26419.070120639302,26112.01082574682,25853.801244240825,25850.40559481374,25556.25689646597,25467.621201326536,25224.62890397779,24847.366740438774,24315.54823067906,24031.216492073996,23650.612124149542,23412.41346489375,23353.519776676483,22853.458112338787,22817.874050644554,22457.566303890646,22320.60087295775,22308.19689041344
61,22598.62554421732,22490.865764432736,22500.613692600626,22435.73057600839,22313.820875093843,22157.0538047953,22227.076432535603,22138.714618686947,22206.641271334473,22289.36379389154,22287.344113103332,22222.77381891674,22059.251897325226,22136.20887017637,21943.78891488927,21934.586576964004,21842.683461755834,21883.257181161647,22029.067258329982,22076.39384642932,22312.573943997064,22726.906211833204,22685.05180424152,22945.445783866075
62,24378.93038533132,24699.788601051096,25218.311968203736,26023.371856395337,26514.755120653506,27014.885371016702,27427.123607447054,27602.878563945498,28139.398387222296,29148.045112854685,29386.687456421176,29545.161700624656,29729.69171999215,29829.365715879565,30174.472562531188,30539.530530720906,30771.080118061942,30983.363801016483,31208.255799762308,31214.964798105193,31491.472378529572,31655.939483233527,31789.04897070069,31749.956486239545
63,31424.52827876493,31439.789702838418,31457.850198743898,31505.671899557958,31570.970704896547,31629.375699924938,31610.13051305448,31713.622445416317,31752.984588470004,31874.85041003018,32104.701768158506,32309.35683124343,32512.552885572215,32678.01831617511,32588.773379623974,32471.066133648303,32066.427916154746,31857.61185564432,31395.581096365862,30863.159464743458,30808.301865232097,30727.313566882225,30835.92587878166,30936.673501108606
64,31151.550225722625,31013.638171506416,30632.98549400631,30648.57713656154,30499.139886688445,30492.696932932315,30529.679648261328,30555.961644538125,30543.01927538208,30769.440695110603,30705.66387604509,30620.484976693733,30674.08925819541,30607.07594943266,30481.17492993351,30270.9223375186,30127.507757610656,30332.164709696357,29848.555430545654,29729.453518814902,29649.868732460447,29799.430264647395,29836.25717769937,29727.500905728633
65,29255.61268809238,29351.036041620016,29492.52432087842,29812.35353555757,29908.21580631321,29952.452311333403,29951.804491308372,29911.793219618237,30058.116452600163,30290.837634196072,30376.06698533633,30459.44029542393,30742.164195748097,30694.952865873096,30744.39874657106,30768.3995697131,31300.279339382203,31613.215512144125,31753.977239953383,31831.665849337318,31694.41433904947,31521.782431331914,31115.055433939688,30413.246259880845
66,28597.099978024617,28028.745010363138,27606.079784130983,27345.22509922016,27004.661262077876,26600.588052146304,26284.62223809003,25971.175034835407,25846.98808309333,25802.379894928003,25556.25689646597,25429.980913215444,25174.32933653557,24718.774141543232,24305.875871303673,23971.180037233862,23625.404287221474,23456.67411033525,23319.827583559407,23002.034835440754,23093.093335405036,22768.84369162543,22711.128881982546,22524.163963819406
67,22585.11082750772,22487.580954892583,22458.52153601109,22408.168442043425,22306.933526660992,22150.443205310512,22188.688373733057,22125.303069508547,22141.576728590477,22180.82630314972,22164.830440683723,22092.718728561333,21959.64114501201,21953.363182511166,21944.214794080075,21935.822688748896,21852.975098595693,21883.257181161647,22029.067258329982,22076.39384642932,22279.810808925256,22704.985657616635,22635.492151792,22926.177560512013
68,21531.64953508842,21586.359674109273,21808.399295767915,21926.355828541815,22063.909095494757,21768.56798105034,21973.226636657993,22259.588941879192,22606.402086525595,22736.27529727208,23213.61967832625,23441.807501337487,24341.75171830356,25048.470145559593,25411.30876125553,25800.753234656666,25882.606246689153,26218.339199748203,26401.024797412367,26631.17285006524,26775.61690084307,27047.49260365723,27005.522047640276,27166.058117015822
69,26931.501700402303,27167.81558130286,26917.578451695565,26932.508796442813,26996.92564770945,27284.116301141086,27311.483924776338,27132.99151759475,27554.95776224999,27751.71458176768,27675.064545456717,27606.119875399632,27778.091393042687,27773.741497557472,27576.573702814992,27467.818023562086,27234.726776264386,27313.93571670512,27442.34904921333,27322.453912416277,27690.349149958118,27535.654620589703,27090.007511676118,26762.318014274122
70,27041.344568380566,26865.714931328654,26583.431582114183,26758.65424019396,26678.214410025288,26395.031406172937,26398.632093854503,26341.039140750294,26188.64824345187,26036.455386151105,25898.491451152822,25759.45321944264,25313.844294642447,25326.16411373874,25368.70229970709,25501.237910976706,25414.162317221213,25621.561010919722,25778.693721201565,25894.77409784324,25996.406345091116,26014.29493787675,26029.057265811556,26267.62160643137
