,0
43503,34216.63180035741
43504,33202.910427048926
43505,32519.052078328546
43506,26003.109841056783
43507,24160.776695913206
43508,31303.812114936296
43509,33375.46096102671
43510,32781.03171222671
43511,32476.741312449958
43512,25994.830213568443
43513,24160.776695913206
43514,31355.50482289806
43515,33298.78310203779
43516,31685.150587194687
43517,31781.29497050966
43518,25335.781760062313
43519,23073.76091023699
43520,31103.64567226921
43521,30648.06941935704
43522,29871.871445739023
43523,29561.548303004853
43524,25215.153565621564
43525,22746.522458479445
43526,31073.70246370044
43527,31015.82924216758
43528,28088.96202252951
43529,30345.63036974975
43530,24618.59550761089
43531,22572.236087470752
43532,25116.82781836199
43533,27672.31616574963
43534,24632.56122802975
43535,27655.848387101036
43536,24733.78336366521
43537,21161.93767648049
43538,19764.7978610092
43539,25313.64956241585
43540,24181.759183013426
43541,26767.960666768297
43542,24756.710314604206
43543,21404.677056025783
43544,27304.32973962575
43545,31147.778586524288
43546,30517.85663947249
43547,30823.109741535303
43548,25323.497752794286
43549,22729.236971609833
43550,31125.241821961317
43551,33055.05907925359
43552,32026.935099822356
43553,31924.29758469678
43554,28324.947336957975
43555,23301.199645219065
43556,27633.85587187223
43557,32942.62229586088
43558,33676.020884544734
43559,32907.5460584142
43560,29040.321587964976
43561,23668.03002305476
43562,27805.33589595543
43563,33620.17804692076
43564,34376.97974067654
43565,32872.53509925494
43566,28224.220989597095
43567,23545.057039557876
43568,28319.245215903367
43569,33391.837531352874
43570,33644.21613245648
43571,32514.960247223833
43572,28061.45504491691
43573,23535.64643560531
43574,28415.00376003392
43575,31629.579056851
43576,33117.83333227706
43577,31892.203351423195
43578,27150.726447127556
43579,22968.799522114023
43580,23782.45790758096
43581,28433.344741769844
43582,28368.701456903014
43583,28792.097827388185
43584,26809.95621349699
43585,21232.450355954432
43586,21521.478319776812
43587,24698.795821628693
43588,24775.147604364276
43589,25837.927061395454
43590,26362.077891046098
43591,21172.553265064085
43592,26903.759169371166
43593,31847.07590497185
43594,30916.318030955576
43595,30480.25571259319
43596,26738.94548414174
43597,22434.08548969204
43598,27530.47235749527
43599,32005.014943364946
43600,31364.922590160542
43601,30792.80065467048
43602,26967.664694616935
43603,22329.393208402522
43604,28372.106423508845
43605,32201.073471085307
43606,31080.132281699647
43607,30506.700267307
43608,26558.085437038957
43609,22206.497548842675
43610,26474.0213494978
43611,31848.428879516745
43612,30266.59607865222
43613,29403.877466815607
43614,26112.01082574682
43615,22138.714618686947
43616,27602.878563945498
43617,31713.622445416317
43618,30555.961644538125
43619,29911.793219618237
43620,25971.175034835407
43621,22125.303069508547
43622,22259.588941879192
43623,27132.99151759475
43624,26341.039140750294
43625,27127.944982799014
43626,25374.04764814981
43627,21088.441114616315
43628,19775.297399125557
43629,24463.239339639054
43630,23925.14527184551
43631,23776.735284659346
43632,25809.916013182556
43633,21111.146035412927
43634,27005.850550154013
43635,32101.164284503106
43636,31688.758849875
43637,31298.992660422664
43638,26958.53250190328
43639,22459.07884574382
43640,28716.388899458307
43641,33140.111105967364
43642,32610.733806419186
43643,32459.30210988141
43644,27138.04166538769
43645,22955.90267735403
43646,29102.104209186837
43647,33356.40727691439
43648,33090.670024413645
43649,32558.936934124224
43650,27138.04166538769
43651,23333.604844344016
43652,28928.0529098865
43653,33561.232849421234
43654,31893.559960101564
43655,32482.41710202547
43656,27138.04166538769
43657,23542.70465898587
43658,29428.4453683527
43659,33356.40727691439
43660,31739.600142487747
43661,31157.29232556818
43662,26553.56953352583
43663,22465.69780057975
43664,23558.29489653315
43665,28212.91052533227
43666,26431.41023578139
43667,26820.330363651286
43668,25011.246805215414
43669,20245.464558972133
43670,19861.638769330453
43671,24327.332623117123
43672,23869.42493123595
43673,24453.62556145424
43674,25368.076516798614
43675,19962.457630527526
43676,26995.934154789866
43677,29931.328129834725
43678,30301.856387977507
43679,30390.278130982664
43680,26030.5541555158
43681,22265.14083630464
43682,28521.87054421432
43683,31820.785233532166
43684,30983.759246051744
43685,31150.506366339585
43686,26516.648087537425
43687,22554.833920846544
43688,26804.959759052304
43689,29744.62196086384
43690,28859.31281248204
43691,29365.362484652876
43692,25717.64883860042
43693,22184.978826081948
43694,27673.946495329863
43695,31797.70693472939
43696,30658.58497688999
43697,30699.47157041086
43698,26032.258075354694
43699,22264.78462915701
43700,29175.32750008526
43701,32175.812404359236
43702,30758.433351652482
43703,30539.305873310877
43704,25747.693810644065
43705,22213.934563782237
43706,23911.495281960455
43707,28179.32044853088
43708,26431.36516191117
43709,27136.079361277232
43710,24996.34171406559
43711,21121.220487695315
43712,20206.734172527085
43713,24637.698141084973
43714,24153.027128973474
43715,24731.81416872402
43716,25495.759043942002
43717,20954.465205192962
43718,27745.963830573695
43719,31945.628441108292
43720,31140.38178043039
43721,31219.201217930335
43722,26580.217483327062
43723,22628.980207434357
43724,29617.109327379658
43725,31820.125715765524
43726,30997.692026088716
43727,31075.333381593962
43728,26389.208246290862
43729,22908.01948155669
43730,29687.664078914928
43731,32962.47281779002
43732,31171.948938912785
43733,31754.67929723019
43734,26601.66698392615
43735,22749.68342836195
43736,29774.098820991447
43737,32857.817641094385
43738,31160.16982458394
43739,31779.196614349083
43740,26353.975313999414
43741,23045.29741338251
43742,29764.049716392503
43743,31848.288060412564
43744,30919.560062049957
43745,30945.400878591165
43746,25968.17771578032
43747,22327.167416145057
43748,23569.01790517427
43749,28175.190416208814
43750,26834.00060943516
43751,27124.45256085215
43752,24877.407481812774
43753,20685.990812493692
43754,20934.447444717764
43755,24300.80742541185
43756,23935.72493142934
43757,26013.59659072764
43758,25122.3759326642
43759,20874.68607493846
43760,27485.208852640873
43761,32003.671131492974
43762,30866.921425407756
43763,31222.28481574699
43764,25956.078636184855
43765,22364.29597626877
43766,29428.503860700464
43767,31639.32514513522
43768,30731.30166986485
43769,30883.47525583299
43770,26352.105326806966
43771,22765.578447426007
43772,29551.574186360696
43773,32850.09578065397
43774,31776.989071267286
43775,31320.350628585376
43776,26517.624215089054
43777,22283.308209060142
43778,29784.12141217523
43779,32492.351272661617
43780,31766.79580104614
43781,32359.15290992646
43782,26413.005837435052
43783,22847.61717880515
43784,29783.08029785939
43785,33343.81584574085
43786,31768.06401655386
43787,31291.416377165755
43788,25793.042720336503
43789,22214.45797182746
43790,22438.392528371398
43791,28193.810445970717
43792,26344.586936140233
43793,28151.647408005803
43794,23232.63182321123
43795,19904.14419488808
43796,20085.592062224812
43797,24326.609493239204
43798,23858.803757132282
43799,25042.41988291
43800,23960.51394264492
43801,19904.14419488808
43802,27040.37463663003
43803,31667.948523798208
43804,29865.78208950967
43805,30416.464972975333
43806,25707.152093371522
43807,21995.385344228638
43808,29268.628847779288
43809,33235.19123177747
43810,31770.211616168115
43811,31318.260872817355
43812,26030.286009548858
43813,22450.717645094104
43814,29209.168949681232
43815,32887.181429375065
43816,31761.105607842957
43817,31303.36324995547
43818,26004.632314854785
43819,22649.731785490723
43820,29525.06502071113
43821,33545.97369018744
43822,31981.070081615224
43823,32506.86786691741
43824,26379.994890838483
43825,22183.55322422392
43826,29545.871209241872
43827,33338.45976506072
43828,31121.98584376896
43829,31278.41138651355
43830,24999.465637489684
43831,21487.04963976522
43832,21870.70393338296
43833,27220.355274707246
43834,26047.22121161415
43835,26148.134786649534
43836,23365.05144020369
43837,19862.46138997128
43838,20425.54874350762
43839,24385.546276329384
43840,23821.679825398
43841,24030.994401229826
43842,24149.467553477203
43843,19708.262776146712
43844,26672.921749685174
43845,30737.402718864232
43846,29440.414283099533
43847,29346.07762619482
43848,24922.351570759347
43849,21410.663586750296
43850,27786.43736935468
43851,30303.544906681585
43852,29521.778161023598
43853,29900.73641281695
43854,24922.351570759347
43855,21169.424655238883
43856,26949.89056852957
43857,29665.930946964523
43858,28881.970432126578
43859,29291.736891471814
43860,24913.210437039583
43861,21169.424655238883
43862,27718.146706756437
43863,30452.803282388773
43864,29777.38412966303
43865,29921.26097128026
43866,24988.53706893622
43867,21434.736159142718
43868,27341.40145797715
43869,30737.332994015556
43870,29386.939083476864
43871,29223.255031775414
43872,24628.169943470853
43873,21136.13747216102
43874,21004.744728288053
43875,25550.624499430713
43876,24174.236565356074
43877,24098.24868119155
43878,23947.00606415569
43879,19707.771348417733
43880,19725.514487135904
43881,24411.170828414794
43882,23920.188919708497
43883,23903.78744409847
43884,24225.795546744906
43885,19692.33199199079
43886,25808.22011250715
43887,30373.773931681473
43888,29230.59454637122
43889,29408.916336654358
43890,24988.53706893622
43891,21278.67464979028
43892,27053.758466153526
43893,31230.476335045994
43894,29651.87344716754
43895,30100.856738857958
43896,24988.53706893622
43897,21342.199489093986
43898,27668.532879226936
43899,31117.08892662066
43900,30381.74803977466
43901,30188.270343222495
43902,24988.53706893622
43903,21605.40210215742
43904,27766.20405277176
43905,31234.248315438148
43906,29798.568497513905
43907,30384.008330623623
43908,24988.53706893622
43909,21812.950428098706
43910,27398.101659834447
43911,30946.65557563677
43912,29871.861901582768
43913,30012.98471211414
43914,24937.16870038897
43915,21265.264231715166
43916,22467.410462080297
43917,27982.499036174744
43918,26028.66540906823
43919,26511.731439842577
43920,23232.63182321123
43921,19773.72138185215
43922,20459.617625577273
43923,24326.35702544161
43924,23782.37748810877
43925,24184.225951154636
43926,24090.825143151615
43927,19698.17912146738
43928,26959.234045375244
43929,30475.06259588589
43930,29387.50128768507
43931,30052.92102230558
43932,24988.53706893622
43933,21932.45650045041
43934,27718.146706756437
43935,31371.788494905828
43936,30198.95993259947
43937,31077.913034122743
43938,24988.53706893622
43939,21220.66008447151
43940,27702.400154637307
43941,31385.86486353605
43942,30042.459496815267
43943,30133.05238370324
43944,24988.53706893622
43945,21536.177765590324
43946,27285.04332310463
43947,31722.716150023578
43948,30036.08877578715
43949,30471.540418871413
43950,25593.421332717146
43951,21252.916060245614
43952,26670.187534264507
43953,31372.371008743205
43954,29407.8453487032
43955,29565.277003361713
43956,24913.210437039583
43957,21200.194380180328
43958,21989.39886985968
43959,27231.82422607846
43960,26069.582259496572
43961,26441.33857455354
43962,23159.560861499933
43963,19692.33199199079
43964,20069.784593115164
43965,24287.148585157716
43966,24014.086349644018
43967,26079.238414328396
43968,23840.050426223675
43969,19692.33199199079
43970,26805.2379241548
43971,30511.606086318443
43972,29679.911978448097
43973,33005.591939775026
43974,24913.210437039583
43975,21160.347958790157
43976,27199.61153474955
43977,30476.001328500675
43978,29420.136674004403
43979,32943.71107810929
43980,24988.53706893622
43981,21190.029121963427
43982,27718.146706756437
43983,31573.477396886385
43984,29064.83432494502
43985,32411.54438560655
43986,24988.53706893622
43987,21475.55509051614
43988,27292.12285070229
43989,30119.09769482517
43990,28624.628604241894
43991,32420.223787072828
43992,24947.196392650934
43993,21002.21051407719
43994,21004.744728288053
43995,25391.001238244015
43996,23899.80030529835
43997,28918.28935907938
43998,23787.835267496
43999,19708.262776146712
44000,20217.04100915354
44001,25752.750253203587
44002,25026.126884146113
44003,28570.59452462428
44004,23220.711896397424
44005,19692.33199199079
44006,20686.72507524697
44007,24293.824099030866
44008,23622.5694035306
44009,27152.487589635934
44010,23855.093363613672
44011,19698.17912146738
44012,26917.215423819514
44013,32124.877460099877
44014,29844.369156329496
44015,33787.28784127275
44016,25889.983696787436
44017,21695.7630949185
44018,28843.561434063027
44019,31811.4839662608
44020,30005.572985307244
44021,33543.072643773405
44022,25737.859824148938
44023,21210.692818359887
44024,27723.345476511404
44025,31610.33507257529
44026,29769.598919413253
44027,33440.62003436941
44028,25593.421332717146
44029,21242.94879413399
44030,28206.992925489365
44031,31704.909421121512
44032,29591.142718101604
44033,33764.930128372296
44034,25800.773837308272
44035,21183.92308503625
44036,27718.146706756437
44037,31682.03640745477
44038,29481.848487571016
44039,32716.465487212885
44040,25011.758082319553
44041,21148.901482403042
44042,22413.590973201335
44043,27976.129812709783
44044,25978.333702517568
44045,29213.830642272886
44046,23221.445758294383
44047,19698.17912146738
44048,20696.81556999032
44049,24390.964240849837
44050,23807.943956224026
44051,27423.72361425528
44052,23462.527990722145
44053,19698.17912146738
44054,27049.58683804752
44055,30862.62419237221
44056,29420.136674004403
44057,33357.88544848225
44058,25593.421332717146
44059,21144.48043105097
44060,27718.146706756437
44061,31590.188629269705
44062,29551.196542858692
44063,33559.9071790152
44064,25737.859824148938
44065,21169.424655238883
44066,27718.146706756437
44067,31904.79878863632
44068,29688.697661307328
44069,33603.47592153561
44070,25967.283856139504
44071,21210.692818359887
44072,27699.496686673872
44073,31817.343358008933
44074,29788.687979552025
44075,33996.912799221
44076,26353.975313999414
44077,21457.69053318533
44078,29282.08464765858
44079,32883.29078979255
44080,30668.30594155764
44081,33970.22420233881
44082,26435.261103186225
44083,21475.734695051167
44084,22263.48628476738
44085,28558.819941867885
44086,27457.249155489266
44087,30887.853707897626
44088,25775.50179053429
44089,20646.410949388082
44090,21004.744728288053
44091,25737.255899104817
44092,25971.601566302943
44093,29176.07820493943
44094,25437.929645262244
44095,20646.410949388082
44096,27773.199212036012
44097,34489.82984741601
44098,32589.81731708319
44099,36104.03276284668
44100,27950.556595551214
44101,22566.63343749574
44102,31226.024294070012
44103,34775.54091618341
44104,32567.152630912533
44105,36104.03276284668
44106,28617.466410669935
44107,22630.221451970287
44108,31218.21948826752
44109,35390.70500332496
44110,32684.988861755966
44111,36100.002327746624
44112,28960.271433900693
44113,22517.711863519908
44114,31288.632558878297
44115,35771.12052715899
44116,33434.09900398477
44117,36752.08808129209
44118,29096.874958048724
44119,22870.229085868214
44120,31775.760776513074
44121,35755.648968781505
44122,32814.91038038079
44123,36247.3972022664
44124,29018.83340846782
44125,22629.1599289505
44126,25727.045312342416
44127,31917.62268067467
44128,29179.70171712026
44129,32520.68291429345
44130,27545.641987587293
44131,21465.767428939544
44132,22173.10311097078
44133,28075.674656426247
44134,26492.80403414226
44135,30936.49605344968
44136,27867.28304699422
44137,21588.520734978643
44138,29631.458617393306
44139,36800.80081515664
44140,33577.20127522244
44141,38084.00541130674
44142,29924.852282979627
44143,23511.728318991834
44144,32746.769454091293
44145,37058.89936907677
44146,34355.71425311292
44147,38587.090889195075
44148,30650.57463928813
44149,24163.10617230457
44150,33583.26075746412
44151,37575.52003230602
44152,34539.15553451554
44153,38578.8861369656
44154,30758.832353020123
44155,24181.22480096412
44156,33686.21716023976
44157,37965.841056399135
44158,35153.173835970185
44159,38775.36753328552
44160,30876.149146552867
44161,24212.99969958108
44162,33731.74584532388
44163,37596.896314525926
44164,34404.90318329168
44165,37959.14861550235
44166,29906.307199223982
44167,24119.041591613524
44168,25283.57531676737
44169,33646.96700181451
44170,30871.294692516327
44171,33865.33527173957
44172,29376.16191877719
44173,22383.820005458994
44174,23298.50708021707
44175,28967.95986452369
44176,27776.008371341475
44177,31955.828298461627
44178,28348.994710098734
44179,22099.097469325166
44180,31653.186436211025
44181,37880.83004542124
44182,34665.76710834052
44183,38625.94432632305
44184,30832.448601017208
44185,24349.93550967525
44186,33762.236596047056
44187,36172.50215474913
44188,34037.731979968004
44189,38146.63108477664
44190,30522.472803992187
44191,24132.61549061805
44192,33055.3800185035
44193,36219.62460408971
44194,33458.25734171119
44195,37806.30040116532
44196,29945.398435608968
44197,24077.311529822917
44198,32535.222552626125
44199,35734.31488204056
44200,32743.003219874012
44201,36752.08808129209
44202,29360.766781502418
44203,23867.536032526175
44204,25284.076934667275
44205,28497.43045207339
44206,27904.95963751145
44207,31821.927745010224
44208,28154.40157270586
44209,22228.966156551094
44210,25771.30197154674
44211,31794.96975641274
44212,27961.441137671954
44213,31930.062314144914
44214,28179.982737032642
44215,22169.693169320457
44216,22926.763661786077
44217,28671.611322204455
44218,26861.43083798988
44219,31823.122929720164
44220,27974.856423463272
44221,22082.214693059035
44222,29756.54131225914
44223,34896.930527457225
44224,32500.87167145945
44225,36235.90176223524
44226,29364.013096226878
44227,23695.547195211235
44228,31922.56982096745
44229,37599.037866801984
44230,34177.33506924725
44231,38360.90826297119
44232,30590.53974735584
44233,24162.56482437069
44234,33394.8837269782
44235,36527.22945173502
44236,34322.676943200015
44237,38244.401757848245
44238,29924.852282979627
44239,24152.589720100583
44240,32938.36152654684
44241,36211.57728162825
44242,33285.88242452849
44243,38136.21809480171
44244,29914.335987980656
44245,24132.61549061805
44246,32724.014443220458
44247,36585.49058442289
44248,34107.2007248756
44249,37776.119463606476
44250,29306.53398477086
44251,24132.61549061805
44252,25224.565548955776
44253,32102.463148422725
44254,29218.67012203191
44255,33026.48987445861
44256,27739.73775059534
44257,22057.47607960502
44258,22285.00335513372
44259,28296.141886814166
44260,26465.63512838297
44261,31234.02529258934
44262,28163.13676917741
44263,21811.36863169004
44264,30314.240468033393
44265,36282.47337974685
44266,33549.866984083215
44267,37862.28766051561
44268,29798.108393268176
44269,23226.435552272782
44270,31885.41202663984
44271,36287.14013093519
44272,33887.36944498469
44273,37776.119463606476
44274,29220.28160929806
44275,23524.57795003377
44276,31774.946425791717
44277,36129.69222555548
44278,33458.25734171119
44279,37233.178204529926
44280,29364.013096226878
44281,23480.488893903126
44282,31768.23954828168
44283,35887.874557842144
44284,33851.8870652097
44285,37059.90009797436
44286,29091.3728104952
44287,22870.229085868214
44288,31101.89069447478
44289,34852.87390545461
44290,31552.190029722853
44291,35306.98744612914
44292,28425.672005513698
44293,22470.396353207572
44294,24167.83601098132
44295,31805.73885182511
44296,28634.955557017867
44297,32565.42257880365
44298,27290.1819195258
44299,21535.408044389405
44300,22106.640144458153
44301,28326.502166200913
44302,26394.592760382835
44303,30746.352436697474
44304,27775.83881559535
44305,20874.68607493846
44306,26901.944190669274
44307,33795.802487187895
44308,30394.22280557094
44309,33841.71332951206
44310,27789.26942770921
44311,21170.315224901784
44312,23730.68012042799
44313,31926.276491973695
44314,27841.847893053022
44315,31970.38252490574
44316,23124.699566858042
44317,20081.66139718205
44318,20898.554606634993
44319,24451.206092872908
44320,23601.53824697182
44321,26633.86302819883
44322,25525.46438398997
44323,19692.33199199079
44324,22369.890962054058
44325,31071.793712765197
44326,27934.38440556169
44327,32955.22113082439
44328,27271.827755039903
44329,21018.50216498326
44330,25711.062101141368
44331,32102.04668370471
44332,29530.169554834352
44333,33070.828306994124
44334,26739.929110163303
44335,21149.849520610594
44336,21918.019260355202
44337,28157.24559645608
44338,26387.73013980239
44339,30258.561255235727
44340,26093.307862287704
44341,20899.102749565813
44342,21004.744728288053
44343,26099.067088998785
44344,25268.966649157563
44345,29220.072775853212
44346,26092.319405878596
44347,19883.14499002733
44348,24659.359795375396
44349,33333.37933414337
44350,29734.85929217251
44351,33842.55149500584
44352,27637.28786391188
44353,21124.041234422573
44354,22858.639798518707
44355,31779.3044514688
44356,27611.543009092336
44357,31925.366442592804
44358,23353.243887656234
44359,21111.146035412927
44360,20952.34329560637
44361,23177.948756612874
44362,24213.58427176751
44363,27588.453469120577
44364,25891.706435002314
44365,19692.33199199079
44366,24957.97787244655
44367,33386.16466849257
44368,31056.700372599164
44369,34286.064199608474
44370,27509.600499683846
44371,22124.35871418629
44372,26370.507601817622
44373,33356.40727691439
44374,29875.022207680573
44375,33168.66842841913
44376,27002.123340067854
44377,21838.44779948394
44378,22304.128068938433
44379,29673.62511855395
44380,27683.30280047613
44381,31204.22085536299
44382,27343.720264638087
44383,21424.76889303109
44384,21739.110647123704
44385,27157.49446951929
44386,26732.157076765347
44387,29244.198907295387
44388,25930.686210304215
44389,20748.592399570203
44390,20780.28891690517
44391,25279.673124328885
44392,23881.76499966093
44393,28702.575494368564
44394,26009.335349466935
44395,21133.773117651515
44396,27816.388197043118
44397,34708.17536051611
44398,31896.12793724706
44399,35372.27605157649
44400,28287.556923973625
44401,22265.494139030056
44402,30722.76252610596
44403,34865.547679868665
44404,32247.81201892444
44405,35454.049741886185
44406,28733.932502209427
44407,22581.078339672444
44408,31410.600910252913
44409,34787.72526931993
44410,32229.818334125885
44411,35781.437413100444
44412,29051.56756366931
44413,22805.154725912165
44414,31381.468092078936
44415,35381.1755780538
44416,32754.875438819075
44417,35495.40522947171
44418,28945.560004667663
44419,22615.46252470559
44420,25018.043163001068
44421,31460.0137841718
44422,29177.679949316796
44423,32015.121555699163
44424,27483.51820608383
44425,21677.082368585776
44426,22146.645297849103
44427,27908.021348304166
44428,26394.581542891756
44429,30300.004030101947
44430,27497.335036409917
44431,21193.21696146055
44432,29640.65436784611
44433,35741.89886889578
44434,33665.62662822481
44435,36297.22174662522
44436,29152.640838129668
44437,24062.578251414612
44438,31775.235389492645
44439,36121.01408159531
44440,33540.10227307928
44441,36319.94052775776
44442,29185.661089002955
44443,22912.785262214686
44444,31749.383800603762
44445,35885.95899190473
44446,33458.25734171119
44447,36144.18894135104
44448,29146.469450243603
44449,22912.785262214686
44450,31742.207201935766
44451,35744.78976873916
44452,33539.115479154156
44453,36117.644032687946
44454,29147.138690576143
44455,23231.81089386054
44456,31749.383800603762
44457,35748.47986257761
44458,33542.66796987928
44459,35810.85772452522
44460,29155.956371914333
44461,23302.46712606181
44462,25114.708309280617
44463,32017.384740736597
44464,29787.202425228017
44465,32190.520128063607
44466,27208.894809033067
44467,21688.096658553295
44468,22192.931756413447
44469,28158.855208962163
44470,27118.775491725028
44471,30564.575871793666
44472,28173.269491753443
44473,21838.44779948394
44474,30522.40277287514
44475,36756.93258705801
44476,34555.20105581387
44477,37300.63153790298
44478,29782.227972068496
44479,24066.95133451566
44480,32249.33470264223
44481,37700.510646931834
44482,34364.83090753839
44483,37884.91911109787
44484,29808.917108252168
44485,24139.015821096058
44486,32446.90155862391
44487,36269.102838967076
44488,34353.02428918395
44489,36802.73675496293
44490,29907.432404089886
44491,24112.059974827993
44492,32108.481478038408
44493,36068.220472781104
44494,33126.39181229511
44495,36231.3671384373
44496,29364.013096226878
44497,23480.25446322809
44498,32069.297576007346
44499,36229.1680543934
44500,33166.30469662787
44501,37039.54348820754
44502,29301.621324661202
44503,23361.62280596148
44504,24973.66060680838
44505,31858.195021979092
44506,28922.324209981132
44507,31784.22408555939
44508,27228.626366349687
44509,21688.096658553295
44510,22190.685727385873
44511,27198.948859058175
44512,26068.86212255282
44513,28772.01010460924
44514,26953.48009489254
44515,21162.447236519107
44516,29709.659077804896
44517,35304.83434981117
44518,33147.291282256614
44519,35461.86813972674
44520,29077.239341160934
44521,23168.185143955663
44522,31711.218475578367
44523,36282.47337974685
44524,34356.38569208671
44525,36348.14033248954
44526,29393.0214398109
44527,24090.001094702464
44528,32367.164617595914
44529,36100.52367690562
44530,33135.17993198397
44531,36198.91984710067
44532,29306.233117403895
44533,23973.12300042319
44534,31885.695948401935
44535,36205.96006253686
44536,33656.717289919725
44537,36245.25213627867
44538,29907.985476467573
44539,24147.07596042421
44540,32031.57614965943
44541,36121.01408159531
44542,33552.03404623691
44543,36655.04846958085
44544,29262.61388017661
44545,23866.20884656257
44546,25185.755312595167
44547,32182.220106823897
44548,30350.605520674748
44549,31637.82495635808
44550,27792.811455525996
44551,22048.673299392573
44552,22956.40028940174
44553,28297.61234135019
44554,26352.408730403455
44555,29287.726383233006
44556,28069.248314950943
44557,22191.19551080295
44558,31661.17075753283
44559,37613.081712736464
44560,35282.898278317094
44561,37774.64300884104
44562,29914.335987980656
44563,24127.279639275876
44564,32942.072439509
44565,37513.50656504926
44566,34693.42415160494
44567,37765.48695533057
44568,29924.852282979627
44569,24251.50469020885
44570,33276.61833382417
44571,36124.831081337456
44572,33859.93691759644
44573,37283.172799156804
44574,29393.0214398109
44575,23447.339729080177
44576,31930.01532399013
44577,35308.07106045755
44578,32733.16933328955
44579,35729.37894514862
44580,29157.14295489363
44581,23392.449714515755
44582,31839.438152550254
44583,35707.09575859425
44584,33147.291282256614
44585,35685.03896556247
44586,29112.544581356015
44587,23509.006273613293
44588,25095.130744078146
44589,32000.623591556636
44590,29523.939747303557
44591,31393.038470093063
44592,27218.32078543715
44593,21465.767428939544
44594,22176.564399852752
44595,28021.06123492842
44596,27681.813096661746
44597,29608.096722655857
44598,28582.824066686895
44599,21193.21696146055
44600,29220.826171114477
44601,36138.7768976968
44602,34106.332126189205
44603,36564.120695728125
44604,29906.307199223982
44605,23989.327817737303
44606,32212.51150797858
44607,37776.23258907337
44608,35622.879209088984
44609,37870.73194611223
44610,29924.852282979627
44611,24414.24129963609
44612,32474.08736308048
44613,36835.68047694395
44614,34353.02428918395
44615,37213.407602366235
44616,29555.3067733629
44617,23857.364516826514
44618,32338.233124440325
44619,35750.983541037094
44620,33163.370545610545
44621,35842.51273162287
44622,29146.469450243603
44623,23318.598385924586
44624,31712.86903460443
44625,34795.376912913576
44626,32272.280605697357
44627,34668.39447694621
44628,28045.894427044263
44629,23246.629943465243
44630,25142.36406443363
44631,31485.30926581284
44632,28579.127983013987
44633,29856.2125428432
44634,26690.549285152923
44635,22117.86341323561
44636,22127.127923344273
44637,27220.355274707246
44638,26320.173474243024
44639,28809.46979482372
44640,27677.007658766302
44641,21757.026482107267
44642,31106.712758515318
44643,35762.660054039065
44644,33008.44075126767
44645,36111.793350471395
44646,29079.890340791382
44647,23896.409717894112
44648,31736.452835965454
44649,35770.00012649331
44650,33447.32341130461
44651,36030.27033050711
44652,29136.11226362725
44653,23648.836649473662
44654,31864.89392306251
44655,35011.24754722841
44656,32299.58536989031
44657,35285.11657092584
44658,29118.25470834014
44659,23117.886079649226
44660,31716.239380926014
44661,34849.874728243245
44662,32689.776710399943
44663,35267.72402033302
44664,29075.03485242031
44665,22813.81066398467
44666,31535.92396206946
44667,34822.65077149249
44668,32307.485710563404
44669,34964.57414850053
44670,29059.51766718852
44671,23039.115073349014
44672,25207.745994885914
44673,31152.64555308383
44674,27817.511024400254
44675,29356.230623216787
44676,27428.008763423644
44677,21648.983009383846
44678,22261.98047097217
44679,26830.51410696002
44680,25421.073658675203
44681,28673.704595555042
44682,27883.024822594925
44683,21527.45448284738
44684,29654.85780922113
44685,35397.13994032382
44686,32792.94358768375
44687,35517.26735471731
44688,29094.02381012565
44689,23388.265312646694
44690,31736.03151728066
44691,35089.911965913634
44692,32818.75755723037
44693,35602.59648462471
44694,29150.174575735553
44695,23323.974677700386
44696,31860.27616547776
44697,34981.79464395029
44698,32759.253997219657
44699,35562.03455311115
44700,29079.890340791382
44701,23703.44395489736
44702,31725.477809497443
44703,34470.588414948536
44704,33119.96269783882
44705,34812.43546447373
44706,29107.164508961952
44707,23587.74031149573
44708,31510.15656811854
44709,34688.44387979497
44710,31971.35930739686
44711,33717.57673223547
44712,28318.179362244642
44713,23541.336945819767
44714,25229.052051967494
44715,32164.923537001425
44716,29811.185794475732
44717,29911.265024161585
44718,26960.069475266817
44719,21588.520734978643
44720,22294.222884847637
44721,26581.954095221536
44722,25401.084363491253
44723,28625.986547163593
44724,26781.935383665557
44725,20859.093447534615
44726,28797.56534550248
44727,34950.00623417442
44728,32597.367027970544
44729,35039.16708605087
44730,29079.890340791382
44731,22899.078359883948
44732,31686.553397592954
44733,35338.25944993675
44734,33103.5914163552
44735,35559.41420965131
44736,29096.874958048724
44737,23451.871330393875
44738,31762.51230216568
44739,34872.787279269534
44740,32246.035022039367
44741,33634.17331199755
44742,28425.959365489183
44743,22754.098414871623
44744,31649.45848727495
44745,33794.84937534578
44746,31117.10810033075
44747,33240.90587459918
44748,27739.374728067607
44749,22410.21838865589
44750,31266.233997356343
44751,33450.7343013504
44752,30936.859355128057
44753,31240.22406930718
44754,27214.00373845514
44755,22322.89790745184
44756,25674.92027315043
44757,28514.695218371646
44758,26308.811444075014
44759,27917.467772928045
44760,26067.11564888112
44761,21013.165757835264
44762,21057.77432785706
44763,25702.4350946934
44764,24082.176737676014
44765,26176.204551507588
44766,25553.29537818702
44767,20843.750813549825
44768,29046.54090266568
44769,33467.97840554132
44770,30938.16384103337
44771,31992.85257322652
44772,27341.889458604153
44773,22215.887281211206
44774,30989.215836543706
44775,33469.31072839807
