,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
202,25523.589746266603,25054.508163258433,25728.874241158366,26117.2842566371,23797.64725971222,26030.98673081398,24786.06951534748,23891.269824206833,26086.4538834691,26725.90903055668,27169.881298065186,24057.71038280428,25120.145308196545,25780.53753815591,26697.350830048323,24203.578142344955,26108.27259323001,27438.46613883972,26296.932203650475,26375.05529534817,25661.320152938366,25012.88447451591,25420.062065601345,26082.12492199242
203,24226.961097359657,24040.557277321815,23125.688984692097,24414.902946233753,21606.195680618286,24628.697483778,24559.855816796422,22312.244617998604,24916.469426870342,25192.059093236923,25675.356862068176,25454.50349132717,24527.82149142027,25929.066987171766,24825.43815767765,25402.220453381542,24883.89810821414,25707.711488723755,25071.5431804657,26131.779059648517,24033.4250792861,24494.627314567562,26513.84929490089,25643.52578820288
204,27506.518867373466,26901.842767104506,26046.65761576593,27144.2065640986,26438.11889052391,26508.23991537094,26215.43682937324,25894.496289223436,26471.79119122028,27923.8929765746,27374.09259390831,26252.344560101632,25035.541423499584,25833.90814490616,26354.09277512133,25932.16661986709,24672.897285729647,27521.19130706787,24936.654683828354,25206.643106937412,22672.24751007557,22252.631880760193,24991.974203348156,24777.456738069654
205,20833.405597925186,21320.51515799761,20099.221052229404,20889.052260071043,20549.186995506287,21160.800770044327,20669.31290048361,20864.05622723699,21179.96255111694,24304.729488238692,22246.031805992123,22016.48640286923,21476.90018582344,21818.83537280559,24780.277649521828,22304.01950526238,22048.998229712248,23622.2102394104,22442.57829630375,23158.13048219681,21781.528089523315,22292.5404586792,24408.663547515866,23393.70515757799
206,23874.5548774004,24396.920321166515,24694.370204344392,25787.496577978138,24050.942504644394,26079.611341953278,26543.85530769825,26419.783869117502,28992.639907866713,28255.08988004923,27318.960850954056,25874.79607947171,26779.961087942123,26143.050818964835,26260.832775220275,29135.395980060104,26491.780521333218,29309.677245616913,27805.27889829874,29225.43369701505,28317.24826323986,28069.276068687435,29918.30990594625,30924.657983273268
207,32096.357134595513,31240.762862339616,30686.78861094266,31548.568804968152,30675.852444827557,30602.598035931587,30751.53534219414,30154.31231965125,31089.031860202547,30334.77928456664,30568.093762516975,28556.707566753033,29161.668298587203,28645.6733828932,29564.73262759298,27912.44534605742,29286.977897197008,28238.152767181396,28420.766369462013,28606.276467055086,29811.231577463448,28248.46916365623,25571.616578578945,29595.25833891332
208,31044.206591531634,31383.56107764691,30506.18629798293,31841.751251965765,30846.67728126049,30480.37457191944,30925.54809327051,29984.02578170598,30343.448916420337,31573.305856853724,32007.611596107483,31077.30753981695,31343.857427075505,32718.971091181036,31726.07532890886,30495.62287218124,32712.93851441145,31851.76226091385,31669.45748278126,31718.759224653248,31624.345436923206,32434.67167949676,31117.591860413548,31297.21027445607
209,31232.898120462894,31568.4671395272,30791.950736537576,31586.869853589687,31082.025428175926,32244.811644732952,32576.716827973723,31269.4904653281,31784.825514599677,33427.36606185138,33015.69724750519,32299.55980972946,32242.170406520367,32801.29047444462,31809.824756741524,32760.01216584444,33490.27281036973,31934.885430812836,31733.60770246759,30849.037461012605,31070.473770827055,31081.437752127644,30216.015315830704,29494.4274199903
210,28152.47582152486,28465.54233904183,26611.536451473832,26002.355285644535,27161.637971043587,27121.676602363586,25916.851589038968,25855.096964597706,23732.238677263256,27972.184255503118,25878.815707683563,25469.134650811557,23107.85440737009,23457.349949836727,26069.918143957853,25175.88430845738,23718.046523988247,23920.13970375061,23917.7861854434,23743.794277071956,21565.773986518383,20985.338190078735,24953.237869977947,23965.611494272947
211,22227.847266077995,22985.23491424322,21528.08762574196,22096.930841833357,22021.059014320374,22214.96898126602,22081.868508070707,22229.6125805378,21970.7579023838,24211.225110784173,21550.75252962112,21964.4710816443,22329.992577314377,22461.250131249424,24940.91073332727,23023.220781266693,22279.308248966932,23723.290161132812,21585.955358445644,21920.994833469395,22993.857863485813,23761.359002113342,24459.775085210797,23555.072383970022
212,24878.653435140848,25881.754806563258,25086.60796405375,26204.283550396565,25859.027176856995,27890.151212513447,27998.2255621925,27272.6154935509,27175.90983700752,25655.76232802868,28639.76087999344,28777.357079323385,28839.842277809978,27664.26687018573,26055.917050898075,32151.25902026147,28379.523262292147,29022.067693710327,29998.48691061139,30915.481338709596,29495.50077086687,30851.20628368854,32322.145355105396,31994.78688664362
213,31149.26840978861,31644.778193108737,31000.748172469437,31328.85318535194,31355.39837229252,30244.39652132988,31252.89171967283,31616.469583347443,31704.752611562606,31119.263963147998,30894.869277596474,30437.875560022894,30774.009838618338,30406.432593703266,30440.11324646324,30828.64051268995,29919.517574742436,31280.268327713013,28096.949217930436,29955.768430382017,30287.274463512003,29078.827061891552,25777.74362134933,28799.609263554215
214,30879.791928440332,31440.43527839333,30527.45684736967,31648.62369418517,30935.287081360817,30311.479029119015,30108.192810969427,30412.613624125723,30260.348171561953,31681.976858720183,31118.516125798225,29247.172589574013,30858.778587840497,32067.84839757159,30770.56139653921,29275.36654237658,31882.932451799512,32491.09443283081,30979.2076761052,31071.740976989273,31131.162857480347,31675.776736617085,30435.47415500879,30601.23709218204
215,30848.98478192091,31254.529233187437,30238.08814293146,30831.397353328768,30588.48654794693,31138.438548743725,31264.039137929678,30772.123307034377,31040.79051186144,32743.731939911842,31488.874297261238,31210.88728631847,31194.673350051045,31845.221590742465,31289.545058853924,31616.90192880482,31910.814202040434,32416.449115276337,29905.949380919337,30013.143676608805,30232.808649472892,30133.853143453594,29559.801010966297,29035.138336732984
216,28338.985870569944,28664.317155748606,27070.309187188745,26308.404903993014,27638.229730665684,27373.066686809063,26147.39513218403,26509.96928778291,24477.153907239433,28185.26874256134,26305.218766450882,25847.224155023698,23505.489927768707,23900.430875614282,26283.519301772118,25493.08664274216,24071.161416381598,24226.422618865967,24214.514491796494,24003.589477419857,21967.98642641306,21473.54457950592,25168.204920530316,24392.511052280664
217,22469.406628012657,23120.73802256584,21825.132234334946,22299.33071315289,22313.217403411865,22268.197256803513,22193.168458878994,22333.7267113328,22145.18956673145,24204.325509041548,21598.555817127224,21997.634123861793,22401.134337484837,22560.757130444046,24944.29272247851,23028.487787246708,22280.969503730536,23610.516075134277,21544.28665858507,21876.40126860142,23001.139041006565,23780.0836353302,24264.556095838543,23360.665343493223
218,25256.42456868291,26397.9386446923,25834.93635316193,26714.27340961993,26365.86553955078,28164.79972523451,28217.50686581433,27982.219709865753,28432.729659795757,25988.061039716005,28820.7084877491,28899.774209488187,28964.803548917174,27923.369187071916,26057.619853526354,32049.71887482703,28569.219235539436,30062.518243789673,29941.008553572,31044.935139060024,29660.182141810656,30700.23318326473,32285.04373759031,31932.909835424274
219,31833.350907832384,32185.940342366695,31873.045712776482,32020.692371666435,32187.357079267502,31047.859797865152,32096.483563788235,32395.1915293783,32993.995269954205,31804.25759498775,31399.564119696617,30986.041241597388,31351.029537171125,30928.35604590177,31317.1942249164,31239.70015176386,30495.395419210196,31680.90160226822,29000.797318443656,30443.46767559648,30795.388943575323,29819.257211923596,26784.959670424458,29747.5840802826
220,31275.913098841906,31654.227339722216,30898.968605436385,32011.514518499378,31322.892692565918,30662.169501066208,30667.046010755002,30681.001590386037,30531.524003043767,31830.962847068906,31347.249646008015,29792.902955289934,31172.22842384875,32344.03552651405,31481.35445548594,29810.17437345535,31670.717476665974,32408.18943452835,30766.879064925015,31329.27631002665,31542.297442846,32052.223948836323,30893.865459084507,30950.210137140006
221,31373.57336065173,31955.925092309713,31044.012127444148,31482.705292567614,31253.11135995388,32075.51419788599,32010.677446067333,31634.79078508914,31937.027494654056,33549.92131073773,32232.401782989502,31802.35041802377,31826.90686251223,32353.41580895334,32137.734379082918,32294.853739917282,32656.79602986574,32965.25841188431,30652.735615700483,30537.25237435103,30889.1478209123,30760.98785293102,29937.186266541477,29404.996839553118
222,28584.51612815261,28867.999246492982,27258.351557984948,26512.308195069436,27767.82084298134,27563.237639009953,26301.604873090982,26615.584723964337,24548.72027826309,27315.5122962296,26248.17717385292,25901.720316767696,23553.541797220707,23827.135586678978,26131.90390563011,25478.723776042465,24162.18859961629,23474.395336151123,24199.363142490387,23824.810232639316,21962.383534491062,21441.533213615417,25151.878329515454,24266.89003044367
223,22248.263317346573,22944.634398400784,21564.454695999622,22045.03028082848,22110.456639528275,22230.30230808258,22013.46742129326,22157.47511264682,22007.1867210865,24269.166655361652,21490.53321075439,21862.340105205778,22294.362515091896,22460.662112951275,24917.23925231397,23042.742022454742,22270.13666948676,23703.93436050415,21485.06861382723,21888.747980952267,23131.674965262413,23808.303629875183,24458.216791868206,23654.52199140191
224,25502.89131310582,26585.27309550345,25902.637010887265,26961.01105254889,26539.705701589584,28714.046537578106,28613.35810815543,28448.261637136344,28763.88553407788,25238.53439603746,29355.39648604393,29501.26204380021,29458.62795802951,28584.581460192796,26104.666392713785,32625.18437237293,29278.400802522898,30081.229740142822,30836.672249495983,31777.199302941564,30666.59484577924,32209.126812100407,32729.678082019087,32454.99386524409
225,31764.205832734704,32162.59351496771,31777.885749027133,31965.155632644895,32137.71541404724,30844.813768833876,31919.116997659206,32248.650264248256,32307.787300169464,31659.269839420915,31370.76592516899,31089.121341302995,31347.393761076033,30991.509608432647,31163.64780499041,31233.068766675893,30464.491291701794,31583.348683834076,28653.559051841497,30083.2944431603,30578.288379468024,29884.873255014416,26110.9288380146,28942.343043774366
226,31751.19652289152,32090.75306278467,31579.425883360207,32302.393364083026,31763.20482969284,31240.718744903803,31140.486089821905,31427.40590040386,31292.06471522152,32588.65090121329,32057.72556465864,30253.47564137355,31775.135174304247,32648.4901452288,32140.857609011233,30347.20266465098,33177.08995780349,33299.43770170212,31974.96253597364,31964.96462133527,32248.041146598756,32631.09023559093,31333.50985705852,31555.888917218894
227,32000.608135536313,32311.03398211673,31535.918619818985,32008.234230611477,31703.030542731285,32741.41540324688,32559.636652439833,32093.142902538184,32321.143574535843,33917.84021024406,32999.36027956009,32167.817322939638,32342.82029980421,32673.65593780577,32680.880778118968,32650.19890137017,33328.37994197756,32918.23003435135,31111.278009325266,30672.21249625087,31178.77473064512,31071.218909740444,30050.389180064198,29689.335431899875
228,28279.35582882166,28783.403838008642,27033.25873209536,26387.612557992343,27569.573693335056,27396.28546267748,26102.456995636225,26330.195350259546,24315.61852109432,26990.47828015685,26146.617685079575,25782.59414301813,23779.367949783802,23957.016512140628,26400.568048864603,25503.40177035332,24048.80796200037,23852.585275650024,24077.230488836765,23737.41719603539,22105.75027489662,21668.852615356445,25125.61963486671,24224.800798535347
229,22837.937332630157,23440.001088619232,22043.868795752525,22435.56660664082,22487.726190567017,22537.654293060303,22518.569391399622,22732.803843021396,22586.693165421482,24282.636364594102,21725.710665702816,22111.549194157127,22399.841187655926,22627.435226976868,25023.868410870433,23248.981341421608,22428.418249100447,23746.299242019653,21791.32501131296,22152.816474556927,23146.789218068123,23974.014456748962,24729.763118505474,24082.107586055994
230,25459.113345235586,26668.856592431664,25919.490694835782,26845.176612839106,26584.674490332603,28708.84509819746,28747.6580170691,28302.791326805953,28263.740017831322,25001.0339101851,29488.580778956413,29632.081870432947,29581.85362237692,28627.20126482844,26452.381376758218,32630.702386006717,29334.410353660583,29814.7453250885,30808.845595423132,31752.027781993154,30543.524871833622,31848.328682661053,32632.73189038038,32400.92901616916
231,32476.89904074371,32689.15421783924,32605.658607162535,32629.43414307386,32987.59595811367,31590.823198109865,32735.99080131948,33185.18999947608,33084.14852333069,32480.438343331218,32206.035894870758,31804.76880154759,32132.847914531827,31710.845702432092,32298.212736681104,31977.42644116283,31099.535649329424,32592.25853919983,29682.675247475505,31196.82496121526,31700.37641403824,30891.968766808506,27306.455200672146,30226.506544273347
232,31528.610192894936,31989.310022704303,31213.54753356427,32073.02113315836,31343.623228788376,31005.67272514105,30667.709769375622,30574.07462830842,30462.69243110716,31992.77102713287,31558.91885650158,29871.265800517056,31677.141834303737,32483.28719898313,31843.990135587752,30069.111315436665,31808.081860676408,32606.87207698822,31374.190066043288,31679.647131830458,32045.212666742504,32531.976455032822,31151.775912404057,31313.653313662857
233,30607.01580670476,31163.64307472855,30089.391850426793,30631.95485647023,30561.798775076866,31329.52394722402,31378.310198754072,30612.577815756205,30730.72592128813,32444.974002733827,31577.09747952223,31272.833573961634,31394.49197278917,31990.465487517413,30832.506644375622,32035.69173213095,32253.408777549863,32516.016630649567,30863.670910540968,30455.977039247755,30628.930042259395,30640.821257352825,30170.296707153317,29689.02936637029
234,27889.59423366189,28302.52994787693,26679.505750134587,25699.364554375414,27300.043764829636,27096.460062503815,26126.483418792486,26475.307363212112,24703.623886525627,26385.598031252623,26019.27442264557,25777.737908855084,22340.760505497456,22490.225130200382,25666.317682549357,25425.387335002426,24179.747368901968,23764.83570098877,24180.082926034927,23687.97941541672,21259.82897680998,20718.63755130768,25192.58350038528,24315.722343862057
235,22354.94783437252,22929.824307382107,21661.283257722855,22079.78534072638,22142.737733840942,22235.09805750847,22338.452382802963,22195.40502429009,21916.758908748623,24261.03530679643,21512.615797042843,21742.33101665974,22427.433752000332,22565.052842497822,24830.84624579549,22791.193643271927,22118.69001379609,23565.637323379517,21511.94524884224,22087.78717029095,23435.760950922966,23772.681510925293,24432.30330920219,23688.92986217141
236,22085.021057605743,23058.70804297924,22168.866951704025,22852.25941666961,22214.48823451996,24455.758790254593,24862.857139617205,23117.126997411255,22733.850374341007,24426.580655768514,24765.12669992447,24882.47528330982,24923.09858351946,24187.135089263316,24959.584965020418,28276.558649718765,25083.0959302783,25821.317419052124,26108.429836034775,27509.944886446003,25490.19795757532,26065.555261373516,30360.485320746895,29916.898567263037
237,28319.233496516943,28722.80166761577,28249.38210774958,28267.511030271653,28170.32724249363,28379.99473375082,28705.107421450317,28635.39720770717,28806.15222764015,28783.814632564783,29442.844620466232,28573.492681443695,29155.39257644117,27976.661126509305,26133.731303572655,30833.669684611265,28128.222975343466,30868.923494577408,26345.86790883541,30214.652003049854,28402.559231817722,27649.010376453396,26790.16043412685,28029.47810047865
238,26220.619932681322,26123.395310088992,26739.22730077803,27367.58676937223,26275.06790649891,26401.608016967773,24888.862351700664,25068.009759128097,25540.85407209396,26757.036546438932,26443.182705163956,23536.427672296766,25846.624965131283,26591.631305068728,26941.61709344387,23356.918077945713,25354.54347243905,27142.966360092163,26289.224597752094,26193.612840890888,25880.06168499589,25832.7915084362,25554.93832302093,25653.66611675918
239,25132.596918195486,25511.294184669852,24657.486275210977,25890.191589891914,24268.971129655838,26142.806519031525,26170.04721209407,24551.105550408367,26266.404702484604,26844.440335825086,27273.745542287827,27059.490910038356,26096.209323704243,27022.024544134732,25108.956831157207,27676.17428374291,27947.6581235826,28409.608969688416,28185.686256513,28746.97764590383,27283.529630690813,26783.920952558514,28838.504770159718,28675.449885368347
240,25751.404927402735,25281.585887745023,24300.663167238235,25368.542281359438,24871.967967391014,25778.59736585617,24715.186650305986,24436.862628355626,23540.116143941876,26260.110560402274,25453.485683918,24461.238540068272,22728.845558822155,23097.649621427056,24836.04545353353,24579.8687119484,23334.461808264256,25143.41430091858,23804.013326108456,24133.517472028736,21251.169668614864,21103.177107810974,24746.146169424053,24174.765109360218
241,20413.542013287544,21074.068372786045,19828.817455232143,20512.129352480177,20468.49254846573,20766.391227722168,20568.202288359404,20797.78066194058,20709.935993075367,24313.945042982697,21168.184818744656,21227.10541799665,21392.936434447765,21624.07576626539,24726.553860142827,21655.119828701023,21857.635221987963,23691.38084602356,21629.6387065053,21859.434602141384,22459.593394219875,22513.052808761597,23428.5631737709,22755.453293263912
242,20381.154246091843,21273.1044177413,20603.844982922077,21488.418516755108,20357.09818315506,22101.168565273285,22478.149183899164,21249.309379875664,21455.335198163983,24918.924575269222,22808.778604984283,22402.40736538172,22857.71124058962,22621.98413842916,24682.308272480965,25350.234609842304,23122.6212759912,25914.70069694519,24062.76949673891,25229.621299743656,24322.610632181168,24320.114571571346,26711.454118490215,27523.791169911623
243,23741.168520092964,23867.0190179348,23078.873195946217,23611.67789715529,22167.806044578552,23339.27692079544,24266.463190197945,22548.232657969,24269.7639773488,25015.169332295656,23672.25963306427,22842.558033496145,24038.811971902847,23239.921443283554,24690.661858975887,24897.495844006542,23110.35177013278,25512.936555862427,23263.800513088703,25136.767943978313,23518.577083408833,23340.04265975952,24460.350169658657,25426.67675384879
244,24517.525682926178,24050.20323973894,24671.372340872884,25018.381357908253,22342.848468780518,25237.586298704147,23831.209230422974,22793.506506025795,24835.928934335705,25781.39536176622,26153.914403438568,23252.735832929615,24226.951583623886,25066.069083467122,25980.62727844715,23345.729034304622,24954.685560822487,26501.18220615387,25334.40083628893,25564.423393726353,24812.76765805483,24276.553311347958,25102.33960342407,25234.289665535092
245,23347.260138869286,22806.76472914219,22235.632864654064,23402.72400566936,20506.893891334534,24110.147612333298,23823.461087465286,21623.831722915176,24529.91478782892,24878.859181672335,25018.17816209793,25110.075063034896,23907.748096466064,25389.35598145425,24693.624865844846,24940.879532635216,24501.6295157969,25425.95797920227,24992.8026304245,25884.983641266826,23601.054331302643,24105.423935890194,26250.13234376907,25307.87633405626
246,26796.19639095664,25923.106005713344,25012.481917873025,26647.406988307837,25408.781180858612,25928.53925728798,25332.516506552696,25100.173051655296,25788.15136682987,26766.81457516551,26685.408204317093,25404.107590764765,24827.384561002254,25438.91241545975,25553.25517116487,25302.956401169304,24101.17381668091,26681.941228866577,24423.273698985577,24607.650120139126,22455.868084311485,22148.744112968445,24733.009562969204,24427.915845155716
247,20498.19436120987,20899.493152558804,19586.33523452282,20535.673922985796,20373.591988563538,21063.71414256096,20486.421451091766,20825.009687721733,20962.964256525036,24258.128795668483,22337.854034423828,22037.05016577244,21368.675784170628,21728.963927507397,24761.168148577213,22289.216437816624,22050.467928260565,23717.46224975586,22628.33831948042,23333.2747168541,21996.756114542484,22323.572937965393,24501.321508646008,23539.988414287567
248,23480.85708606243,23872.211774289608,24109.15674227476,25428.574976503853,23126.49684023857,25917.018140792847,25833.467351317406,26002.2949770093,28088.48987203836,27515.787842541933,27284.228825092316,25365.992195501927,26279.578935682774,25701.22102130949,25788.61368393898,28502.26732617617,26446.50224661827,28603.78773355484,27475.206836640835,28637.846427291635,27695.713749706745,27306.069065809246,29209.74194550514,30157.79945198074
249,31677.96548551321,30768.100962512195,30251.186745032668,31159.97512474284,30040.978292882442,30196.047285199165,30040.9246696271,29529.361961714927,30522.73262110352,29535.80259435624,30160.76690387726,28134.505173474554,28792.432957276702,27923.50983469188,28955.6132132411,27217.46159654856,28844.5689099133,27700.299560546875,28111.545875176787,27709.496673822407,29431.251479685307,27714.15068387985,25165.01170969009,28738.36603307724
250,30096.59179085493,30466.28134316951,29435.86464802921,31023.317586377267,29491.619576364756,29696.49151456356,29820.141812112182,28770.864524595443,29325.02260510623,30381.046922922134,31503.773354113102,30833.042895395312,30833.83623583615,32351.978739909824,30576.127660203725,30122.946326382462,31625.50732000172,30922.267283439636,31113.85455809161,31395.90234896541,31022.50193364173,31995.437035560604,30922.0327001214,31411.749273991212
251,30052.837354809046,30479.850699409842,29559.89821021259,30296.302092596892,29568.039598554373,30744.017449438572,31409.67991503328,30056.545367844406,30823.70759156346,32161.81344535947,31587.708514153957,31428.733078010384,31099.596038758755,31877.33940843865,29898.013488784432,31967.427277162675,31682.69861610979,31143.134664058685,30403.209031388164,30151.78994521499,29860.53162036091,29769.401726961132,29536.031391501423,28422.147723451257
252,27767.673857480288,27737.51272919774,26160.372852429748,25311.31538704038,26742.773938298225,26679.426729679108,25552.264314249158,25528.564027383927,23752.033299326893,27315.501814119518,25448.572461128235,25093.388500615958,22063.97249376774,22469.170896649357,25398.31723330915,24789.470743060116,23380.79942187667,23605.899255752563,23643.526848852634,23571.015058040623,20825.187702059746,20361.46650314331,24810.290266036984,23782.239682614803
253,21822.83345913887,22519.704704642296,21200.696017444134,21712.779282271866,21706.369458675385,21790.759160518646,21604.098096638918,21719.49633532763,21692.038593411442,24287.90036161244,21314.037231922146,21747.826421111826,22267.69431936741,22498.508242011067,24852.582427695394,22891.336475610737,22214.8454541564,23552.916273117065,21376.941416084766,21690.98453640938,23183.095860898495,23830.727712631226,24017.40367388725,23155.00939065218
254,24983.059752494097,25862.211593672633,25164.593170806766,26387.361458286647,25957.410586833954,27957.730869829655,27857.929193124175,27645.754454351965,28227.10338157415,26827.261937379837,28554.324635982513,28547.170708030466,28445.411651313305,27242.262824609872,25590.42773528397,32007.17556022853,28309.345156610012,30065.708716869354,29532.013914093375,30798.557233423,29375.310509085655,30453.58742332458,32067.661211371418,31905.46395130083
255,32624.203674465418,32717.39987011254,32483.12652786821,32594.180459551517,32713.686219334602,31938.28150072694,32520.452066145837,32869.07327888907,33450.47212344408,32314.14619345963,32120.264402747154,31483.409006398175,31818.13975355774,31310.58840114623,32242.868190281093,31559.922431383286,31104.511982560158,32138.480164051056,30221.146609544754,31625.96193429828,31783.9271999076,30818.352099657055,28265.229055643078,31310.631669672206
256,31684.030912950635,32043.072148106992,31068.202379629016,32453.74023523182,31439.006903886795,31256.125299155712,31181.666146807373,30902.622299239043,30996.86837163567,31987.29541015625,32368.33936882019,30647.457206357274,32001.331315875053,33032.636738419525,32175.32673983276,30627.864283598963,33294.288508951664,32483.177950382233,31760.731812287122,31996.641783565286,32329.240618035197,32918.83492052555,31525.490870952603,31723.926022440195
257,31187.684910729527,31736.987987548113,30886.503901682794,31598.541222188625,31172.7950373888,32263.155764877796,32377.83468809724,31565.579543694857,31755.743645921346,33510.289441391826,32965.51829826832,32059.043497543786,32324.290654450655,32679.446328803893,31730.0277691558,32640.534144014124,33943.21140336245,32631.64653491974,31383.428416661918,31017.34746590257,31430.806126654148,31305.83299219608,30259.504968166348,29760.052033174783
258,28087.845466524363,28492.780055835843,26638.441391006112,25774.390126883987,27138.572772741318,27134.80772614479,25915.207215830684,25993.81002262235,24264.772359549996,26270.216501176357,25741.78138446808,25490.803983643655,22665.08666962385,22864.40342265367,25725.60835799575,25102.114608109,23842.329352408648,24209.045574188232,23888.37464505434,23499.98572802544,21252.95123332739,20716.905550956726,24967.666601657864,23806.948248386383
259,22385.98431646824,22947.25224739313,21469.23483788967,21957.650761723522,22113.40190553665,22226.79536151886,22112.27419397235,22207.67218154669,22079.954837083813,24281.719476625323,21458.61453723907,21788.89311218262,22362.215841948986,22573.919204890724,24889.363697379827,23046.28227412701,22212.473294645548,23710.51910018921,21584.533985972404,22060.956277489666,23411.17326003313,24060.691882133484,24598.64386439323,23984.38030013442
260,24949.72273543477,26017.222925409675,25257.91840337217,26234.819579005245,25896.42873966694,28289.46370524168,27941.388742670417,27575.60100897402,27617.52134096622,25106.52191054821,28971.158761501312,29211.024792443965,28922.46899600327,27726.41166348755,25634.597181364894,32429.987059459094,29045.834218025208,29253.882620811462,30352.98533704877,31526.238614767793,29743.961977355182,31346.664618253704,32592.36618468165,32489.2278168872
261,32139.719506517053,32383.180890422314,32252.037392795086,32232.82195927203,32415.608090281487,31258.19310244918,32272.857418611646,32732.030437871817,32930.520595133305,32085.640940263867,32113.485621631145,31562.65446224809,31897.47481764108,31433.721617981788,31902.69671960175,31769.23368071765,30893.360887527466,32120.12145137787,29465.883999690413,30862.575306624178,31416.15431011468,30657.56816065311,27020.830193758007,30180.69371591881
262,31588.21490801871,31877.36159119755,31069.320931360126,32207.036661606286,31425.026560544968,30994.896237015724,30733.358560156077,30816.523045614365,30653.21696732938,31927.0794454664,31866.067693650723,30023.236242469404,31783.91526709497,32659.968619987365,32000.288646131754,30287.167551852766,32784.1086666137,32659.06072330475,31737.859166104347,31823.162568375472,32096.223673395813,32680.19583213329,31343.821855187412,31458.466893505305
263,30868.117551073432,31441.555736847222,30425.44614701718,31017.19464719296,30648.299682617188,31638.93173018098,31662.11539594084,30883.490400463346,30878.58651269972,32852.72531610727,31966.092854857445,31624.27923831344,31835.330554030836,32324.965060099956,31254.725351020694,32229.3798577264,33095.389167800546,32432.319588184357,31192.894287124276,30550.132016152147,30835.528209768236,30891.192874193188,30074.675004363056,29535.853108257055
264,28231.80838176608,28541.08382295072,26934.251193895936,25940.34001529217,27439.006088376045,27271.403294801712,26202.71030165255,26306.924919903282,24482.55156856775,26691.754755944014,26040.72789144516,25706.63061976433,22967.36567592621,23142.739500224587,25855.880495369434,25323.0256639123,23987.585109382868,23736.100397109985,24064.967521071434,23633.009847640995,21460.028277039528,20886.30131340027,25050.472309589382,24070.728535592556
265,22610.69808292389,23176.91998833418,21729.23213338852,22197.950001597408,22326.409921646118,22330.51649427414,22138.709815084934,22440.69462168217,22193.304925680157,24276.544083103538,21481.04341936111,21849.77164882422,22421.585590600967,22588.316117763516,24894.059230595827,22915.635881066326,22260.188131392002,23630.592029571533,21515.462585628033,22027.7072300911,23274.209017813206,24040.928693771362,24455.32523822784,23804.906204879284
266,25522.69633463025,26667.466555967927,26030.019158765674,26993.904716685418,26698.75480246544,28731.698832809925,28667.612473502755,28701.746007412676,28633.57813251018,25646.676118567586,29709.06757724285,29947.566145423803,29540.538854181767,28528.15276098251,25786.090832412243,32805.79304343462,29364.772013783455,30614.768587827682,30680.588873833418,31648.8869368434,29862.50279907137,31351.587676048275,32552.569110870358,32389.331361815333
267,33059.98893134296,33103.71668884158,33024.24360153824,33034.676091365516,33256.44246017933,32255.304887145758,33011.49979618192,33512.66829054058,33762.26080042124,32780.53799059987,32229.158372998238,31732.73946064711,32046.441994145513,31738.093397632238,33052.77091769874,31537.231471218172,31192.807838380337,32902.172438144684,30319.3410025388,31342.18306037784,32038.678901206702,31382.0930160284,28129.47847628593,30544.585145894438
268,31694.93252913654,32099.259481579065,31365.507970534265,32416.61879899353,31496.5510943532,31396.123403012753,31021.77319220826,30746.303846761588,30678.24569430947,31946.175081178546,32021.32402729988,30517.117365788672,32225.77393500507,33136.309728063636,32466.943701565266,30587.098492316905,32407.538458764553,32606.409061431885,31413.879382345825,31909.98437443376,32316.353522837162,32917.0982837677,31334.685231268402,31634.55006787181
269,31751.04855158925,32196.88807234168,31476.710393302143,31757.126678049568,31648.241174578667,32854.768484294415,32419.135224491358,32383.7039642185,33055.17955553532,33705.13802354038,33195.3257573843,32237.12228159607,32382.365642875433,32699.976510912176,32145.21152304858,32825.66814765334,34005.22215476632,33681.33551645279,31656.682088665664,30987.66812166572,31577.618395462632,31346.89482593536,30408.129413783547,30067.766380343586
270,28241.35033711791,28621.461806729436,26951.024756863713,26033.776122868065,27361.593588113785,27310.46988248825,26261.035602808,26166.310917109255,24274.41829127073,25214.539857178926,26000.56159210205,25753.00493873656,22630.32944327593,22730.754809677597,25300.12716783583,25149.87111961842,24010.829465299845,24562.338529586792,23937.842224001884,23396.24294984341,21016.271813631058,20589.89702987671,24925.45879077911,23782.804417699575
271,22338.68455183506,22880.939237833023,21573.542928814888,21742.677628874782,22056.416415691376,22165.297865390778,21951.50178846717,22100.27746421099,21735.53800475597,24331.837807118893,21407.35793304443,21744.85119697452,22435.28927487135,22625.059315204617,24829.353137895465,23062.131122350696,22225.168847948313,23790.75040245056,21631.518934190273,22194.73040032387,23756.81133788824,24334.676920890804,24693.695725440975,24134.41747868061
272,25258.55679127574,26285.23754183948,25636.29837541282,26555.345174849037,26191.48226761818,28573.11909288168,28329.399946019053,28019.046183705334,28088.3136267662,24695.90917889774,29299.685440778732,29510.95605892316,29262.997377350926,28337.20414870977,25279.963085636497,32739.31421861053,29586.249805301428,29720.85329270363,30973.723609544337,31905.510128781203,30311.95837341994,32067.604120016094,32749.712173104283,32660.09853863716
